event_id,source_key,designation,ambiguous
e3e74c7e-5d13-4d80-bfdd-fff902a328f3,tns,AT2026zvy,False
e6ee91c1-aecc-4839-b2b9-002e1cca0501,tns,AT2026zvz,False
2ff49329-d002-4758-a13d-e8f616b35ae5,gcn,IceCube-Cascade 260824A,False
2abae88a-2591-4737-ad38-aa70ae9b01b9,tns,AT2026yah,False
2abae88a-2591-4737-ad38-aa70ae9b01b9,tns-astronotes,AT2026yah,False
2abae88a-2591-4737-ad38-aa70ae9b01b9,tns-astronotes,2026yah,False
02ba2cb9-a19d-48cc-a254-f44678cf5dc2,tns-astronotes,AT2025iqp,False
02ba2cb9-a19d-48cc-a254-f44678cf5dc2,tns-public-reports,AT2025iqp,False
02ba2cb9-a19d-48cc-a254-f44678cf5dc2,tns-astronotes,2025iqp,False
02ba2cb9-a19d-48cc-a254-f44678cf5dc2,tns-astronotes,SN2025iqp,False
02ba2cb9-a19d-48cc-a254-f44678cf5dc2,tns-public-reports,PS25bvq,False
40dcd54a-ed15-4cb6-9537-3d70d9a023b6,tns,AT2026zvh,False
ee4d22a6-69c2-4f16-b42f-edeb1991a1bc,tns,AT2026zvj,False
dd5f10d0-157f-4363-9c8c-fb8e8eeaa814,tns,AT2026zvk,False
e160af00-4c66-4448-9853-ab46353120d6,tns,AT2026yvy,False
e160af00-4c66-4448-9853-ab46353120d6,tns-public-reports,AT2026yvy,False
0fad6c27-cf02-47c0-9ea2-e3086762a2fc,gcn,GRB 260825A,False
fca0d809-943d-4012-bb40-46e3aa5e00bf,gcn,Fermi-GBM-809356040,False
fca0d809-943d-4012-bb40-46e3aa5e00bf,gcn,Fermi GBM trigger 809356040,False
fca0d809-943d-4012-bb40-46e3aa5e00bf,gcn,bn260825547,False
abeceb19-78ee-4a6a-8212-5b6bc2179851,tns,AT2026zfr,False
abeceb19-78ee-4a6a-8212-5b6bc2179851,tns-public-reports,AT2026zfr,False
abeceb19-78ee-4a6a-8212-5b6bc2179851,tns-public-reports,ATLAS26kgc,False
abeceb19-78ee-4a6a-8212-5b6bc2179851,tns-public-reports,GOTO26ikn,False
f5af4a56-d2de-4008-82b2-a9836ade8d5f,tns,AT2026zor,False
f5af4a56-d2de-4008-82b2-a9836ade8d5f,tns-public-reports,AT2026zor,False
f5af4a56-d2de-4008-82b2-a9836ade8d5f,tns-public-reports,ATLAS26kmr,False
f5af4a56-d2de-4008-82b2-a9836ade8d5f,tns-public-reports,GOTO26ilh,False
10fb986c-8b69-469e-b89e-585c765fadd2,tns,SN2026xqu,False
777f18c9-88d5-42c9-9cc6-6c3899160e71,tns,AT2026znw,False
b0fdc1cb-bc57-48d5-b27a-a5c79f1efd7b,tns,AT2026zfs,False
b0fdc1cb-bc57-48d5-b27a-a5c79f1efd7b,tns-public-reports,AT2026zfs,False
b0fdc1cb-bc57-48d5-b27a-a5c79f1efd7b,tns-public-reports,ATLAS26kgd,False
139fc462-08f8-458f-bbc3-3b4ef1c210b1,tns,AT2026zfu,False
139fc462-08f8-458f-bbc3-3b4ef1c210b1,tns-public-reports,AT2026zfu,False
139fc462-08f8-458f-bbc3-3b4ef1c210b1,tns-public-reports,ATLAS26kgf,False
c3284f0f-75a1-4502-83a2-bb6c366c11fd,tns,AT2026zvc,False
c3284f0f-75a1-4502-83a2-bb6c366c11fd,tns-public-reports,AT2026zvc,False
c3284f0f-75a1-4502-83a2-bb6c366c11fd,tns-public-reports,ATLAS26knm,False
a856ded8-869f-43c3-b197-492f29fdf487,tns,AT2026zgx,False
a856ded8-869f-43c3-b197-492f29fdf487,tns-public-reports,AT2026zgx,False
a856ded8-869f-43c3-b197-492f29fdf487,tns-public-reports,ATLAS26khe,False
4b06354d-f21e-4d01-afde-f09347db6172,tns,AT2026zuy,False
4b06354d-f21e-4d01-afde-f09347db6172,tns-public-reports,AT2026zuy,False
4b06354d-f21e-4d01-afde-f09347db6172,tns-public-reports,ATLAS26knj,False
dfd398e0-410a-496c-b11b-10210ae47322,tns,AT2026zhn,False
dfd398e0-410a-496c-b11b-10210ae47322,tns-public-reports,AT2026zhn,False
dfd398e0-410a-496c-b11b-10210ae47322,tns-public-reports,ATLAS26khq,False
b4f9ac59-ca1c-4fbb-9426-4c4129444ea5,tns,AT2026zoo,False
b4f9ac59-ca1c-4fbb-9426-4c4129444ea5,tns-public-reports,AT2026zoo,False
b4f9ac59-ca1c-4fbb-9426-4c4129444ea5,tns-public-reports,ATLAS26kmo,False
8d8a5b7a-2fa4-4830-be49-559e12dcc00e,tns,AT2026zkm,False
8d8a5b7a-2fa4-4830-be49-559e12dcc00e,tns-public-reports,AT2026zkm,False
410c11ff-ed95-4043-960a-298309f41b92,tns,AT2026zgr,False
410c11ff-ed95-4043-960a-298309f41b92,tns-public-reports,AT2026zgr,False
410c11ff-ed95-4043-960a-298309f41b92,tns-public-reports,ATLAS26klc,False
410c11ff-ed95-4043-960a-298309f41b92,tns-public-reports,GOTO26ihg,False
410c11ff-ed95-4043-960a-298309f41b92,tns-public-reports,ZTF26abqbjxk,False
8c9982c7-fe6c-4326-8d80-dfe61e20a211,tns,AT2026yzt,False
8c9982c7-fe6c-4326-8d80-dfe61e20a211,tns,SN2026yzt,False
eff97de1-cf1b-470a-92ef-872cf8ca26e1,tns,AT2026zjg,False
eff97de1-cf1b-470a-92ef-872cf8ca26e1,tns-public-reports,AT2026zjg,False
eff97de1-cf1b-470a-92ef-872cf8ca26e1,tns-public-reports,ATLAS26kkb,False
8fe9ba72-e71d-49ba-9dbf-8dc0c32eb3f2,tns,AT2026zfe,False
8fe9ba72-e71d-49ba-9dbf-8dc0c32eb3f2,tns-public-reports,AT2026zfe,False
8fe9ba72-e71d-49ba-9dbf-8dc0c32eb3f2,tns-public-reports,GOTO26ige,False
c26afb55-4f3c-4a1f-b9c6-2b96defe56d1,tns,AT2026zjb,False
c26afb55-4f3c-4a1f-b9c6-2b96defe56d1,tns-public-reports,AT2026zjb,False
c26afb55-4f3c-4a1f-b9c6-2b96defe56d1,tns-public-reports,ATLAS26kjv,False
881d6083-4a87-4162-aad2-aacb1ed1cb0d,tns,AT2026zop,False
881d6083-4a87-4162-aad2-aacb1ed1cb0d,tns-public-reports,AT2026zop,False
881d6083-4a87-4162-aad2-aacb1ed1cb0d,tns-public-reports,ATLAS26kmp,False
836c3e84-00b8-46d2-8f63-eec666c5be0e,tns,AT2026zgy,False
836c3e84-00b8-46d2-8f63-eec666c5be0e,tns-public-reports,AT2026zgy,False
836c3e84-00b8-46d2-8f63-eec666c5be0e,tns-public-reports,PSP26O,False
810976ca-384c-4f9e-8ce9-b7596b28a219,tns,AT2026ziz,False
810976ca-384c-4f9e-8ce9-b7596b28a219,tns-public-reports,AT2026ziz,False
810976ca-384c-4f9e-8ce9-b7596b28a219,tns-public-reports,ATLAS26kjt,False
effddde3-b389-4895-8153-52934a3452b3,tns,AT2026zox,False
3c1c1c8a-320a-4637-9ccf-ff36d2b0c56b,tns,AT2026zva,False
dcee05d7-6cd7-4022-9aa8-f8511af843db,tns,AT2026zfl,False
dcee05d7-6cd7-4022-9aa8-f8511af843db,tns,SN2026zfl,False
d77e4684-2bd9-4ec9-a060-50e5de08b0bc,tns,AT2026ziv,False
d77e4684-2bd9-4ec9-a060-50e5de08b0bc,tns-public-reports,AT2026ziv,False
23e076e0-8c59-4874-a355-6a6afe7f3985,tns,AT2026zeu,False
23e076e0-8c59-4874-a355-6a6afe7f3985,tns-public-reports,AT2026zeu,False
23e076e0-8c59-4874-a355-6a6afe7f3985,tns-public-reports,ATLAS26kfr,False
64256398-5668-48ea-9b85-6f281bd85b68,tns,AT2026zes,False
64256398-5668-48ea-9b85-6f281bd85b68,tns-public-reports,AT2026zes,False
64256398-5668-48ea-9b85-6f281bd85b68,tns-public-reports,ATLAS26kfo,False
42d123f7-401b-4312-88e6-7795a4d18c32,tns,AT2026zhq,False
42d123f7-401b-4312-88e6-7795a4d18c32,tns-public-reports,AT2026zhq,False
42d123f7-401b-4312-88e6-7795a4d18c32,tns-public-reports,ATLAS26khw,False
79e36526-f296-4505-b057-009128ebeace,tns,AT2026zsy,False
79e36526-f296-4505-b057-009128ebeace,tns-public-reports,AT2026zsy,False
0f8e9fbf-45d6-4af3-8e19-726b07ca9967,tns,AT2026zft,False
0f8e9fbf-45d6-4af3-8e19-726b07ca9967,tns-public-reports,AT2026zft,False
0f8e9fbf-45d6-4af3-8e19-726b07ca9967,tns-public-reports,ATLAS26kge,False
0388f5a7-d5f7-4ff0-9eeb-5e0e83323359,tns,AT2026zjv,False
0388f5a7-d5f7-4ff0-9eeb-5e0e83323359,tns-public-reports,AT2026zjv,False
0388f5a7-d5f7-4ff0-9eeb-5e0e83323359,tns-public-reports,ATLAS26kli,False
63f7a26d-b4d0-41ae-8007-dbe74b7168fc,tns,AT2026zny,False
63f7a26d-b4d0-41ae-8007-dbe74b7168fc,tns-public-reports,AT2026zny,False
63f7a26d-b4d0-41ae-8007-dbe74b7168fc,tns-public-reports,ATLAS26kmh,False
08547ad8-d696-47fe-82f0-4cad8151828b,tns,AT2026znz,False
08547ad8-d696-47fe-82f0-4cad8151828b,tns-public-reports,AT2026znz,False
08547ad8-d696-47fe-82f0-4cad8151828b,tns-public-reports,ATLAS26kmi,False
a8288b98-2a45-4559-b14a-c78af4c0e7d7,tns,AT2026zfx,False
a8288b98-2a45-4559-b14a-c78af4c0e7d7,tns-public-reports,AT2026zfx,False
a8288b98-2a45-4559-b14a-c78af4c0e7d7,tns-public-reports,ATLAS26kgi,False
a8288b98-2a45-4559-b14a-c78af4c0e7d7,tns-public-reports,GOTO26iip,False
643cfa33-3a20-401d-a330-5a8a4b6782ab,tns,AT2026yjz,False
643cfa33-3a20-401d-a330-5a8a4b6782ab,tns,SN2026yjz,False
643cfa33-3a20-401d-a330-5a8a4b6782ab,tns-astronotes,AT2026yjz,False
643cfa33-3a20-401d-a330-5a8a4b6782ab,tns-astronotes,2026yjz,False
500d682b-3665-4067-9ed1-216077a6bd65,tns,AT2026zsx,False
500d682b-3665-4067-9ed1-216077a6bd65,tns-public-reports,AT2026zsx,False
500d682b-3665-4067-9ed1-216077a6bd65,tns-public-reports,ATLAS26knf,False
1363053f-9ff9-4716-87fb-1d7663dc5c4e,tns,AT2026zuv,False
1363053f-9ff9-4716-87fb-1d7663dc5c4e,tns-public-reports,AT2026zuv,False
1363053f-9ff9-4716-87fb-1d7663dc5c4e,tns-public-reports,ZTF26abpntyo,False
7e51acc9-43db-4238-8820-f6fe9a5849d6,tns,AT2026zkl,False
7e51acc9-43db-4238-8820-f6fe9a5849d6,tns-public-reports,AT2026zkl,False
9e43a2e4-fde7-4a09-8cb5-02c72f2b181c,tns,AT2026yvz,False
9e43a2e4-fde7-4a09-8cb5-02c72f2b181c,tns-public-reports,AT2026yvz,False
d2a07370-b5e0-4bae-9335-20ad8aac7416,tns,AT2026yad,False
623bde84-2144-4272-9764-18a78ff1690a,tns,SN2023fsi,False
fac9d407-7397-41a0-994c-44b83702def4,tns,AT2026zkv,False
fac9d407-7397-41a0-994c-44b83702def4,tns,SN2026zkv,False
6b5c2d4d-bb6d-4082-83c6-cf516d00621e,tns,AT2026zsr,False
6b5c2d4d-bb6d-4082-83c6-cf516d00621e,tns-public-reports,AT2026zsr,False
6b5c2d4d-bb6d-4082-83c6-cf516d00621e,tns-public-reports,ZTF26abpcixp,False
5db28503-7025-4744-a3b3-f9b7631464e0,tns,AT2026zsc,False
f43ee665-14e2-41bb-8275-9c054a67cb3b,tns,AT2026zsz,False
8061d539-c7ab-4dd5-b164-67fe969fdad8,tns,AT2026zta,False
2a5da5c5-4313-45cc-8ff6-97687035e8fa,tns,AT2023admr,False
455e2a4b-9591-4867-be82-aadd1ae3b9ad,tns,AT2026ztb,False
69dd2db2-c606-4391-80e1-5042abbcd129,tns,AT2026ztc,False
46a83c56-2c4b-4907-a94b-267220446450,tns,AT2026ztd,False
da0619db-5c07-4a91-817e-e29d12dee985,tns,AT2026zte,False
6661d845-5968-45ce-8897-691b5083fd64,tns,AT2026ztf,False
10c9873e-8018-49f5-bd40-a6075c1f5fbe,tns,AT2026ztg,False
ddc2bb2f-f03f-4819-9a4f-059888cf1c6b,tns,AT2026zth,False
e3103fa4-a7e8-4016-9ef7-58198e0c074e,tns,AT2026zti,False
e0392c99-b534-4069-a99d-77e753d947d4,tns,AT2026ztj,False
a92a4e52-88ae-4b6b-9acc-231f3dc224fd,tns,AT2026ztk,False
e3966be7-c601-4758-afa5-6be76ef9e141,tns,AT2026ztl,False
e908be9b-b242-45ea-95f1-e8627a36bea3,tns,AT2026ztm,False
710282d3-ccf6-470a-9b55-7869099fe5bb,tns,AT2026ztn,False
644e7e3b-5304-4807-90e7-1dd1e29c1f6d,tns,AT2026zto,False
2167aeea-b801-41ae-9099-026b13fc7fe6,tns,AT2026ztp,False
c8b10e81-b7ff-40a7-8b7b-83e3ce62ccf9,tns,AT2026ztq,False
24713090-0c74-454e-b536-297a65d80bef,tns,AT2026ztr,False
e7062526-68ae-43e2-85f1-c8d487642525,tns,AT2026zts,False
6f44ae93-abd9-40a0-9eeb-ade77aaff085,tns,AT2026ztt,False
78cfba60-cb54-4f0c-8aa3-a1eb4ecea6c7,tns,AT2026ztu,False
3b56e2c2-33fb-4754-982c-22cb0e4e80f4,tns,AT2026ztw,False
c1a1838f-99d5-4ecc-bfdd-0be12869c4ae,tns,AT2026ztx,False
ead44448-b7a6-4e81-a9a8-4dfd614c4732,tns,AT2026zty,False
b2fd54d2-2002-4666-9531-d46287e8d114,tns,AT2026ztz,False
e935fad8-4603-404f-a297-33909f3e3fda,tns,AT2026zua,False
ce17ee0a-2436-4cb9-b648-182cebbd940a,tns,AT2026zub,False
7f60bcfd-93aa-4578-9abc-14311252ebc7,tns,AT2026zuc,False
334172c5-62c0-40d4-9bdf-45f65690a2eb,tns,AT2026zud,False
41dc9b68-7261-45c7-b6bf-a5bba5499834,tns,AT2026zue,False
fd3088d8-7819-40af-b182-9ce716152643,tns,AT2026zuf,False
5a8fab9d-c3e1-4c7a-ad7a-cdbc8510b98d,tns,AT2026zja,False
280bcf98-4304-459a-b510-7257e9f58d53,tns,AT2026zug,False
6199610e-db9e-499e-98c1-58ce2e710ceb,tns,AT2026zuh,False
1b563cdc-2739-4b03-8cea-9a6d4d0fcb7f,tns,AT2026zui,False
a89a1d01-6cef-421e-9366-2bab5eb1bd2c,tns,AT2026zuj,False
d57e6566-feda-433c-9b02-329aea2ccef6,tns,AT2026zuk,False
b88865f8-785b-4089-a79c-48ce065e583e,tns,AT2026zul,False
4c3c7e48-8cc8-47fe-ae1c-aa32b76156fa,tns,AT2026zum,False
878870da-ebd7-4637-9d54-f7a3871ddd56,tns,AT2026zod,False
af78e7ae-1cce-4428-8aea-0ebce3acf539,tns,AT2026zun,False
3ca0d005-4763-4be3-9465-be08ab69fa27,tns,AT2026zuo,False
f4a6a561-a46a-4904-90fa-82eb7919628f,tns,AT2026yhe,False
f4a6a561-a46a-4904-90fa-82eb7919628f,tns,SN2026yhe,False
7c54b3a0-65df-491f-a6af-e377b5b1e1b9,tns,AT2026wmw,False
7c54b3a0-65df-491f-a6af-e377b5b1e1b9,gcn,Chime-1174605973,False
7c54b3a0-65df-491f-a6af-e377b5b1e1b9,gcn,1174605973,False
a88d6195-6cdd-469f-bf51-1163dc05fccb,gcn,Chime-1174605968,False
a88d6195-6cdd-469f-bf51-1163dc05fccb,gcn,1174605968,False
656cb6bb-bcb4-4e71-ae20-359779006dc1,gcn,Chime-1174588599,False
656cb6bb-bcb4-4e71-ae20-359779006dc1,gcn,1174588599,False
ab2dc607-2ee9-4700-9ce5-66fc629e9c5d,tns,AT2026zsw,False
3c6a7a27-a3ff-4ac0-99e6-a732f4a6943f,tns,AT2026zkk,False
3c6a7a27-a3ff-4ac0-99e6-a732f4a6943f,tns,SN2026zkk,False
20946a0e-8aae-4339-85b5-fd22331a47b6,tns,AT2026zjd,False
20946a0e-8aae-4339-85b5-fd22331a47b6,tns-public-reports,AT2026zjd,False
20946a0e-8aae-4339-85b5-fd22331a47b6,tns-public-reports,ATLAS26kjx,False
20946a0e-8aae-4339-85b5-fd22331a47b6,tns-public-reports,GOTO26ikl,False
0e2e4bc7-00fe-45da-9a8a-8114697026e5,tns,AT2026zjk,False
0e2e4bc7-00fe-45da-9a8a-8114697026e5,tns-public-reports,AT2026zjk,False
0e2e4bc7-00fe-45da-9a8a-8114697026e5,tns-public-reports,ATLAS26kkf,False
5bf29f0e-eb75-4b2c-839e-bfcce7c27cbc,tns,AT2026zsv,False
0e26aaec-9fa7-4fc6-a427-e8bdbd8f700d,tns,AT2026zhm,False
0e26aaec-9fa7-4fc6-a427-e8bdbd8f700d,tns-public-reports,AT2026zhm,False
0e26aaec-9fa7-4fc6-a427-e8bdbd8f700d,tns-public-reports,ATLAS26khp,False
18b9d780-1846-4aca-96bf-f1dbdb315c58,tns,AT2026zha,False
18b9d780-1846-4aca-96bf-f1dbdb315c58,tns-public-reports,AT2026zha,False
18b9d780-1846-4aca-96bf-f1dbdb315c58,tns-public-reports,ATLAS26khn,False
18b9d780-1846-4aca-96bf-f1dbdb315c58,tns-public-reports,GOTO26ihm,False
f755ccf7-e7ad-44ad-8776-3548b692f19d,gcn,EP260812a,False
204155c0-5509-4658-b018-da50fea2c736,gcn,IceCube-260805A,False
204155c0-5509-4658-b018-da50fea2c736,gcn,142956_64385264,False
fd8b369b-5762-4ba4-aaa4-050c0da2515c,gcn,GRB 260805A,False
acd0623c-a9cc-44a4-b368-9cf33d553d83,gcn,AT2026wki,False
acd0623c-a9cc-44a4-b368-9cf33d553d83,tns-astronotes,AT2026wki,False
acd0623c-a9cc-44a4-b368-9cf33d553d83,tns-astronotes,2026wki,False
51e1945b-114c-44c0-be02-427e6510af61,gcn,GRB 260802B,False
d6bfdbd7-c416-4e69-8de6-1b04a8ab1211,gcn,IceCube-260807A,False
d6bfdbd7-c416-4e69-8de6-1b04a8ab1211,gcn,142963_68892416,False
03a388a5-5ce2-46fb-a44f-1e6b0751ea25,gcn,IceCube-260722A,False
03a388a5-5ce2-46fb-a44f-1e6b0751ea25,gcn,142900_47091427,False
617faab3-8ac3-4321-8a08-e42f0fb02cd0,gcn,GRB 260808A,False
07e63090-a49a-401f-b852-483d850bdbf9,gcn,IceCube-Cascade 260801A,False
07e63090-a49a-401f-b852-483d850bdbf9,gcn,AMON 142940_41461633,False
07e63090-a49a-401f-b852-483d850bdbf9,gcn,IceCubeCascade-260801a,False
08094f20-4698-494b-94c1-c034055ab25a,gcn,GRB 260708A,False
1ac8eecc-f9a3-4819-98f9-8f7100892064,gcn,GRB 260727A,False
d878e679-67bb-41fa-bfa3-23115ead237d,gcn,EP260809a,False
cbffad42-51cb-43a4-9566-7fff395886c7,gcn,GRB 260802A,False
1f44f479-0932-4e55-993b-5e87073d874f,tns,AT2026zis,False
1f44f479-0932-4e55-993b-5e87073d874f,tns-public-reports,AT2026zis,False
1f44f479-0932-4e55-993b-5e87073d874f,tns-public-reports,ATLAS26klb,False
1f44f479-0932-4e55-993b-5e87073d874f,tns-public-reports,GOTO26iim,False
b92d2c67-791a-40ac-8a52-51fac88ae75d,tns,AT2026ziw,False
2da9536e-69b3-4e3f-a9e3-6f8bdf345401,tns,AT2026zsu,False
8b96c3ac-3aba-4f36-b6dc-152193644d74,tns,AT2026zss,False
0bb52d46-05ed-4be7-8188-f49d05165825,gcn,GRB 260818A,False
cdb51581-25a9-46a2-af9d-c3fed585791b,tns,SN2026yae,False
0155289e-6a73-4081-aeeb-5f2e32f22569,tns,AT2026zsm,False
f91e0340-2d8c-41fd-b092-93a25be92b3b,tns,AT2026vdp,False
409fbfff-8c1d-4fd7-a8f5-f377bc8c2a6c,tns,AT2026zso,False
65f54821-d266-4abc-84ea-39b1ca21c263,tns,AT2026xzs,False
3e8e0ae9-3e97-47d4-be5d-5023208196bc,tns,AT2026zsp,False
f3cf7a8d-8daf-4e55-a4e2-25beee88477f,tns,AT2026zsq,False
c9d72f12-556b-4f94-9f82-d2e622d1ade7,tns,AT2026zst,False
bfb91256-5c46-4b00-bec4-eaa5cb410d7d,tns,AT2025lop,False
411d59bf-d113-45af-9f91-d82431b60750,tns,AT2026zht,False
411d59bf-d113-45af-9f91-d82431b60750,tns-public-reports,AT2026zht,False
411d59bf-d113-45af-9f91-d82431b60750,tns-public-reports,ATLAS26kio,False
411d59bf-d113-45af-9f91-d82431b60750,tns-public-reports,GOTO26ilk,False
0b3c9ea8-6cfb-4492-8140-0799157f69ca,tns,AT2026zhl,False
0b3c9ea8-6cfb-4492-8140-0799157f69ca,tns-public-reports,AT2026zhl,False
0b3c9ea8-6cfb-4492-8140-0799157f69ca,tns-public-reports,ATLAS26kho,False
d8974fe4-6cd4-4177-af32-d3f5d4874dc2,tns,AT2026ziu,False
2840a6ac-31c6-4d12-b685-2833d7fbc5be,tns,AT2026zer,False
2840a6ac-31c6-4d12-b685-2833d7fbc5be,tns-public-reports,AT2026zer,False
2840a6ac-31c6-4d12-b685-2833d7fbc5be,tns-public-reports,ATLAS26kfn,False
0eec3b89-c1eb-41e4-b293-70f90905ec0d,tns,AT2026yzg,False
0eec3b89-c1eb-41e4-b293-70f90905ec0d,tns-public-reports,AT2026yzg,False
0eec3b89-c1eb-41e4-b293-70f90905ec0d,tns-public-reports,ATLAS26kbx,False
0c8de329-d0c0-40ac-8b30-dd37218b72a5,gcn,Chime-1173787982,False
0c8de329-d0c0-40ac-8b30-dd37218b72a5,gcn,Chime-1174047852,False
0c8de329-d0c0-40ac-8b30-dd37218b72a5,gcn,1173787982,False
0c8de329-d0c0-40ac-8b30-dd37218b72a5,gcn,1174047852,False
3f84d27a-1d26-4019-b0e8-44ab290f0168,tns,AT2026znk,False
efe2e9bb-ba1d-49f3-a5eb-630995061e7c,tns,AT2026zok,False
efe2e9bb-ba1d-49f3-a5eb-630995061e7c,tns-public-reports,AT2026zok,False
efe2e9bb-ba1d-49f3-a5eb-630995061e7c,tns-public-reports,GOTO26ikz,False
13a1a203-0bb7-4896-a3df-c3fe58517443,gcn,Chime-1173887183,False
13a1a203-0bb7-4896-a3df-c3fe58517443,gcn,1173887183,False
d2bfd9b9-b0e5-4caa-8c24-934d63b9a3ef,tns,AT2026zoi,False
d2bfd9b9-b0e5-4caa-8c24-934d63b9a3ef,tns-public-reports,AT2026zoi,False
d2bfd9b9-b0e5-4caa-8c24-934d63b9a3ef,tns-public-reports,ATLAS26kna,False
d2bfd9b9-b0e5-4caa-8c24-934d63b9a3ef,tns-public-reports,GOTO26ilc,False
84aedda0-e313-418a-a844-99f0cd4a1665,tns,AT2026zoc,False
84aedda0-e313-418a-a844-99f0cd4a1665,tns-public-reports,AT2026zoc,False
84aedda0-e313-418a-a844-99f0cd4a1665,tns-public-reports,ATLAS26kml,False
0b54aca8-9375-4821-8e04-112117fc45d5,gcn,Chime-1174146618,False
0b54aca8-9375-4821-8e04-112117fc45d5,gcn,1174146618,False
d38e8636-4a81-4306-b3fb-a011c6d7e94e,gcn,Chime-1173912344,False
d38e8636-4a81-4306-b3fb-a011c6d7e94e,gcn,1173912344,False
31098190-1116-4dd9-914f-6218be78e9e9,tns,AT2026zsk,False
31098190-1116-4dd9-914f-6218be78e9e9,tns-public-reports,AT2026zsk,False
31098190-1116-4dd9-914f-6218be78e9e9,tns-public-reports,GOTO26ilu,False
5ebebdf1-98d2-4ab8-9676-1074b90a985b,tns,AT2026zon,False
5ebebdf1-98d2-4ab8-9676-1074b90a985b,tns-public-reports,AT2026zon,False
5ebebdf1-98d2-4ab8-9676-1074b90a985b,tns-public-reports,ATLAS26kmm,False
2d11abfb-0a19-4303-a3b9-3453302f995c,tns,AT2026zoq,False
2d11abfb-0a19-4303-a3b9-3453302f995c,tns-public-reports,AT2026zoq,False
2d11abfb-0a19-4303-a3b9-3453302f995c,tns-public-reports,ATLAS26kmq,False
c63961cb-919a-4faa-87ca-9f85d18fc66a,tns,AT2026zob,False
c63961cb-919a-4faa-87ca-9f85d18fc66a,tns-public-reports,AT2026zob,False
c63961cb-919a-4faa-87ca-9f85d18fc66a,tns-public-reports,ATLAS26kmk,False
de32008b-a169-494c-bb9d-ed69ff8b63ce,tns,AT2026zng,False
de32008b-a169-494c-bb9d-ed69ff8b63ce,tns-public-reports,AT2026zng,False
de32008b-a169-494c-bb9d-ed69ff8b63ce,tns-public-reports,ZTF26abqckof,False
645b2ae4-124f-4805-9ed3-2edafbf95937,tns,AT2026xkp,False
645b2ae4-124f-4805-9ed3-2edafbf95937,tns-astronotes,AT2026xkp,False
645b2ae4-124f-4805-9ed3-2edafbf95937,tns-astronotes,2026xkp,False
645b2ae4-124f-4805-9ed3-2edafbf95937,tns-astronotes,SN2026xkp,False
1c8a5ddc-0f15-4a5e-bf76-275b3f7164d3,gcn,IceCube-260821A,False
1c8a5ddc-0f15-4a5e-bf76-275b3f7164d3,gcn,143020_51776820,False
ed6b4113-78df-4316-84c5-5391005802bf,tns,AT2026zsl,False
202e0fc2-7fef-448e-8b36-0c5d25458c0c,tns,AT2026zsg,False
bd5763f1-120e-49db-968a-e5a27ab20c47,tns,AT2026zsh,False
cc8ac9e6-c3ca-4927-ad4e-4ea29e8ee1d3,tns,AT2026zsi,False
ed76f550-8dce-43e1-929b-08c806966341,tns,AT2026zsj,False
d0ff0487-4a6f-4fd9-90ab-04fe5bedde73,tns,AT2026yzi,False
9a70fb74-d8bd-48a9-b035-0c525182b1e5,tns,AT2026zse,False
817c42ae-d05f-4704-b362-878340609821,tns,AT2026zsf,False
648ba6b2-795f-47f3-b396-4f6c1ee90d1b,tns,AT2026zoz,False
496cb81c-fd5e-405a-862c-5abe8d039e07,tns,AT2026zpa,False
9170e9f2-e0e7-4252-941b-008a023eee5c,tns,AT2025anae,False
3a8a70aa-dd2d-45e9-824d-7347257eef35,tns,AT2026zpb,False
60be9d3e-ef36-4cf7-8deb-12de4d0db1da,tns,AT2026zpc,False
ba900671-0aad-44d0-8a0e-7d0425448933,tns,AT2026zpd,False
bf90bbc1-5d23-401e-81a0-aa73362ede0f,tns,AT2026zpe,False
0d5f7381-d2de-4067-a97b-7d93eb0c3cd5,tns,AT2026zpf,False
2932dad6-f31a-49ac-8c52-7068208f0bae,tns,AT2026zpg,False
c0b67049-4309-4885-b4d9-de3df0d3f09a,tns,AT2026zpi,False
5bf08b93-a6da-4052-8bf8-c76f9e2746c9,tns,AT2026zph,False
0ad08547-061a-44f4-a63f-6b801dd59c3b,tns,AT2026zpj,False
63fb7fb8-b13e-47a2-9edb-e9d1bed52ffc,tns,AT2026zpk,False
f3c71aa6-241d-4200-a9ed-10c3b1fd1704,tns,AT2026zpl,False
2ca52e06-f6d3-419c-8030-fc9155b02166,tns,AT2026zpm,False
63d3cea0-7058-4bbf-8fa0-d4c5b274aaa4,tns,AT2026zpn,False
13c38b4b-2655-40d3-bbd0-481c83f524d2,tns,AT2026zpo,False
5de3f01f-362a-4b8b-9df7-b64d7f2d91fe,tns,AT2026zpp,False
c5cd2149-cddf-4c89-9308-be371227622c,tns,AT2026zpq,False
344adf88-dc50-4b4b-9018-0cd8d9b54d05,tns,AT2026zpr,False
1c2db4b0-9893-4d0d-a210-bab6b3c2b9f7,tns,AT2026zps,False
1dfd1af3-f976-4239-b27d-bd747483041e,tns,AT2026zpt,False
25677513-60f2-4c8e-81db-cb46b3d52aa0,tns,AT2026zpu,False
c7767702-8b3e-4f6b-a6b6-282a29e2691f,tns,AT2026zpv,False
db6536e2-d7f1-4092-a132-dfe275f6ae48,tns,AT2026zpw,False
598a6b99-fe39-4cfd-b6ef-74925afa5213,tns,AT2026zpx,False
1e13ac69-783d-4659-af40-ebab63ebe1c1,tns,AT2026zpy,False
